Area,Name,Rating,Total Ratings,Address,Latitude,Longitude,Popularity Score,Estimated Monthly Visitors,Average Spend,Estimated Revenue,Cafe Category,
Mulund,Brewomagic Cafe,3.5,6,"Shop 16B, CHS, Silver Birch, Mulund (W, Nirmal Nagar, Mulund West, Mumbai, Maharashtra 400080, India",19.1809199,72.9392104,21,150,? 350.00,"? 52,500.00",Average,
Mulund,Delhi Hub,4.9,50,"Shop No, 151, near, HK Gidwani School, Mulund Colony, Mulund West, Mumbai, Maharashtra 400082, India",19.175964,72.9374452,245,1250,? 550.00,"? 6,87,500.00",Premium,
Mulund,Supreme the gaming cafe,5,22,"Shop No. 2, Murar Rd, Chandraprabha Chs, Mulund, Mulund West, Mumbai, Maharashtra 400080, India",19.175011,72.950225,110,550,? 550.00,"? 3,02,500.00",Premium,
Mulund,Grass And Gossips,3.8,1763,"Shahid Mangal Pandey Rd, Mulund, Mulund West, Mumbai, Maharashtra 400080, India",19.1773814,72.9512989,6699.4,44075,? 350.00,"? 1,54,26,250.00",Average,
Mulund,Tea Villa Cafe,4.1,1187,"Shop No 2&3, Bps Pratistha, CHS LTD, Devi Dayal Rd, Gavane Pada, Mulund, Mulund West, Mumbai, Maharashtra 400080, India",19.1760586,72.9506772,4866.7,29675,? 350.00,"? 1,03,86,250.00",Popular,
Vashi,70beans,4.4,2370,"Shop #: 19, Plot #:, Palm Beach Galleria Mall, 17, Phase 2, Sector 19D, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0849523,73.0076461,10428,59250,? 450.00,"? 2,66,62,500.00",Popular,
Vashi,Contigo Cafe,4.4,1246,"190-A, Vashi Kopar Khairane Rd, Juhu Nagar, Jui Nagar, Sector 12, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0916992,73.005358,5482.4,31150,? 450.00,"? 1,40,17,500.00",Popular,
Vashi,Cafe creme vashi,4.2,846,"plot no. 132, Tulip CHS, Shop no. 12, Sector 28, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0896217,73.0074481,3553.2,21150,? 350.00,"? 74,02,500.00",Popular,
Vashi,Seventh Sky By Cafe Palm Atlantis,4.1,658,"5th Floor, Palm Beach Galleria Mall, Palm Beach Rd, Phase 2, Sector 19D, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0845637,73.0077194,2697.8,16450,? 350.00,"? 57,57,500.00",Popular,
Vashi,91 Palm Beach Cafe,4.4,523,"Shop 8, 9 & 10, The Affaires Building, Ground Floor, Palm Beach Rd, Sector 17, Sanpada, Navi Mumbai, Maharashtra 400703, India",19.0565828,73.0032037,2301.2,13075,? 450.00,"? 58,83,750.00",Popular,
Vashi,Budget Cafe,3.9,95,"Plot No.41, Floor, 1st Floor, Plot 41, Palm Beach Rd, above VLCC, near Furniture Mall, Phase 2, Sector 19E, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0868068,73.0084605,370.5,2375,? 350.00,"? 8,31,250.00",Average,
Vashi,The Rooftop by Yogi Executive,4,1724,"Plot No 31/A, Hotel Yogi Executive, Sector 22, MAFCO Rd, opposite MAFCO Market, Sector 22, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0709957,73.0093478,6896,43100,? 350.00,"? 1,50,85,000.00",Popular,
Vashi,Shri Arya Cafe,4.5,257,"Shop No.7A, Ground Floor, Big Splash, Plot no.78 & 79, Juhu Nagar, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703, India",19.074182,72.9982922,1156.5,6425,? 450.00,"? 28,91,250.00",Premium,
Vashi,House Of Lords,4.1,2331,"701, Cyber One, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0676557,72.992966,9557.1,58275,? 350.00,"? 2,03,96,250.00",Popular,
Vashi,Third Wave Coffee,4.9,82,"Unit No. G49, 49 A, Inorbit Mall, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400705, India",19.0654858,73.0007058,401.8,2050,? 550.00,"? 11,27,500.00",Premium,
Vashi,Starbucks,4.6,582,"Unit No 9, Ground Floor, Shaha Signature, Sun Flower Road, opposite Abhyudaya Bank Marg, Sector 17, Vashi, Navi Mumbai, Maharashtra 410210, India",19.072171,72.9978014,2677.2,14550,? 450.00,"? 65,47,500.00",Premium,
Vashi,TALES OVER BEANS CAFE,4.5,739,"Shop no.8/9, Vasundhara Heights, Plot-no-5, Sector 11, Sanpada, Navi Mumbai, Maharashtra 400705, India",19.0556434,73.0150224,3325.5,18475,? 450.00,"? 83,13,750.00",Premium,
Vashi,Cococart & Cafe (Inorbit Mall),4.7,442,"Shop no. 28/28A Ground Floor, Inorbit Mall, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400705, India",19.065709,73.0012309,2077.4,11050,? 550.00,"? 60,77,500.00",Premium,
Vashi,Oriano by darioÉ??s,4.5,1296,"1st floor, Unit - 104, sec-30A, Plot :39/2, Real Tech Park, near, Top 10, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0662366,72.9992463,5832,32400,? 450.00,"? 1,45,80,000.00",Premium,
Vashi,Starbucks,4.3,4193,"Ground Floor, Inorbit Mall, opposite Vashi Railway Station, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400705, India",19.0656914,72.9998193,18029.9,104825,? 350.00,"? 3,66,88,750.00",Popular,
Vashi,Vashi SOCIAL,4.1,2550,"F31 Plot No. 39, Inorbit Mall, 1, Palm Beach Rd, opposite Vashi, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0658278,73.0010497,10455,63750,? 350.00,"? 2,23,12,500.00",Popular,
Vashi,Bulls and Traders Cafe | BTC Cafe,4.8,113,"G-197, Ground Floor, Haware Fantasia Business Park, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0653268,73.0021291,542.4,2825,? 550.00,"? 15,53,750.00",Premium,
Vashi,Cafe Vihar,4.3,3080,"The Regenza by Tunga, Plot No. 37, Bhagwan Mahaveer Rd, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0669782,72.9991389,13244,77000,? 350.00,"? 2,69,50,000.00",Popular,
Vashi,Vicky's Cafe,4.8,19,"Shop no.03/A, shivlrupa mahila sangh, bus Depo, beside Vashi, Juhu Nagar, Sector 9A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0748263,72.9976055,91.2,475,? 550.00,"? 2,61,250.00",Premium,
Vashi,Vashi Navi mumbai,4.5,10,"3X8X+GCJ, Vashi Railway Station Rd, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.066336,72.9985124,45,250,? 450.00,"? 1,12,500.00",Premium,
Vashi,Cult Lounge,4,1567,"Satra Plaza, Shop no 111, First Floor, Palm Beach Rd, Sector: 19D, Vashi, Navi Mumbai, Maharashtra 400705, India",19.0830516,73.0059717,6268,39175,? 350.00,"? 1,37,11,250.00",Popular,
Vashi,Pot Pourri Eat & Drinkery,4.1,3862,"Inorbit Mall, Palm Beach Rd, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0655476,73.0011787,15834.2,96550,? 350.00,"? 3,37,92,500.00",Popular,
Vashi,IBIZA Restobar & Cafe,3.8,835,"marine center, Marine Street, Juhu Nagar, Juhu Village, Sector 11, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0866836,72.9995058,3173,20875,? 350.00,"? 73,06,250.00",Average,
Vashi,The Union Bar and Eating House,4.4,4769,"Plot No. 10, Nirman Vyapar Kendra, next to Hotel Navaratna, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0731329,72.9982557,20983.6,119225,? 450.00,"? 5,36,51,250.00",Popular,
Vashi,Kingsman Experience,4.1,1133,"shop No.05, Satra Plaza, Palm Beach Rd, Sec 19D, Vashi, Navi Mumbai, Maharashtra 400703, India",19.08349,73.0064047,4645.3,28325,? 350.00,"? 99,13,750.00",Popular,
Vashi,aves art caf??,4.9,112,"Shop No 1, Plot No 34, Sector 26, Vashi, Maharashtra 400703, India",19.0893196,73.014052,548.8,2800,? 550.00,"? 15,40,000.00",Premium,
Vashi,Chaayos Cafe at Inorbit,4.1,920,"Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0657105,73.0007931,3772,23000,? 350.00,"? 80,50,000.00",Popular,
Vashi,Pop Tate's Inorbit Mall Vashi,4.2,1040,"1st floor, Inorbit Mall, Palm Beach Rd, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0661024,73.0005533,4368,26000,? 350.00,"? 91,00,000.00",Popular,
Vashi,Pop Tate's Vashi,4.1,6337,"Shop 120, 1st Floor, Satra Plaza, Sector 19-D, Palm Beach Rd, Juhu Nagar, Phase 2, Sector 19D, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0824509,73.005691,25981.7,158425,? 350.00,"? 5,54,48,750.00",Popular,
Vashi,Caspers Bar and Kitchen,4.3,189,"Shop no. 59, Satra Plaza, Palm Beach Rd, Phase 2, Sector 19D, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0827275,73.0064211,812.7,4725,? 350.00,"? 16,53,750.00",Popular,
Vashi,Caf?? Coffee Day,4.3,1169,"Kopar Khairane Rd, near Reliance Digital, Sector 13, Kopar Khairane, Navi Mumbai, Maharashtra 400709, India",19.0973389,73.0058424,5026.7,29225,? 350.00,"? 1,02,28,750.00",Popular,
Vashi,Kerala House,4.3,5040,"Swami Pranabananda Marg, Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0667372,72.9929121,21672,126000,? 350.00,"? 4,41,00,000.00",Popular,
Vashi,abCoffee Akshar Business Park Vashi,4.8,39,"Ground Floor, T wing, Akshar Business Park, Sector 25, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0788337,73.0133628,187.2,975,? 550.00,"? 5,36,250.00",Premium,
Vashi,Tight,4,2532,"First Floor, Inorbit Mall, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0657735,73.0007386,10128,63300,? 350.00,"? 2,21,55,000.00",Popular,
Vashi,Nau Se Barah,4.4,383,"Inorbit Mall, Railway Station, Palm Beach Rd, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.065709,73.0012309,1685.2,9575,? 450.00,"? 43,08,750.00",Popular,
Vashi,La Crosta,4.5,208,"2, Plot no 104, Shagar Vihar, Sai Maya CHS, Shop no, Parmarth Niketan Marg, Sector 29, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0874209,73.0074931,936,5200,? 450.00,"? 23,40,000.00",Premium,
Vashi,Aroma Chai & Snacks Cafe (Sanpada),4.6,163,"Shop 002, Abhimanyu-2 CHS, Off, Palm Beach Rd, beside Krishna Restaurant, opp. Suraj Hospital, Sector 1, Sanpada, Navi Mumbai, Maharashtra 400705, India",19.0629895,73.0057104,749.8,4075,? 450.00,"? 18,33,750.00",Premium,
Vashi,Royal Oak Brewery,4.5,250,"Shop 23, Satra Plaza, Phase 2, Sector 19D, Vashi, Navi Mumbai, Maharashtra 400703, India",19.08229,73.0059369,1125,6250,? 450.00,"? 28,12,500.00",Premium,
Vashi,Combo Jumbo: Best Veg Restaurants in Vashi Navi Mumbai,4.5,1577,"Plot No: 17, near HDFC Bank, Juhu Nagar, Sector 28, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0915767,73.0056543,7096.5,39425,? 450.00,"? 1,77,41,250.00",Premium,
Vashi,Funshala cafe,3,13,"near vashi station, Sector 30A, Turbhe, Navi Mumbai, Maharashtra 400703, India",19.0657665,73.0009452,39,325,? 350.00,"? 1,13,750.00",Average,
Vashi,Gupta Sandwich,4.2,5593,"No 4 and 2, JK Chambers Building, Vashi-Turbhe Rd, Sector 17, Vashi, Navi Mumbai, Maharashtra 400705, India",19.0739407,72.9996191,23490.6,139825,? 350.00,"? 4,89,38,750.00",Popular,
Vashi,Chenab,3.9,4911,"near Sagar Vihar, Sector 8, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0754271,72.9850118,19152.9,122775,? 350.00,"? 4,29,71,250.00",Average,
Vashi,La Cassa,4.3,75,"Nivasti Imperium, 3rd Floor, Sector 19, Palm Beach, Sanpada, Navi Mumbai, Maharashtra 400705, India",19.0539673,73.0062826,322.5,1875,? 350.00,"? 6,56,250.00",Popular,
Vashi,Achija,4.3,1618,"Achija Veg Restaurant, Satra Plaza, near Kohinoor, Phase 2, Sector 19D, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0835328,73.0063873,6957.4,40450,? 350.00,"? 1,41,57,500.00",Popular,
Vashi,Cafe Te Amo,4.4,117,"Shop no-16, Giriraj Darshan society, near Megamart, below Ajayan's Hospital, Sector 9, Kopar Khairane, Navi Mumbai, Maharashtra 400709, India",19.1003815,73.0092253,514.8,2925,? 450.00,"? 13,16,250.00",Popular,
Vashi,Cafe Creme sanpada,4.3,123,"Shree Durga Apartment CHS, Juinagar Station Rd, Sector 10, Sanpada, Navi Mumbai, Maharashtra 400705, India",19.0570323,73.0160081,528.9,3075,? 350.00,"? 10,76,250.00",Popular,
Vashi,Big B's Vashi,4.6,10,"Shop 8C, Vashi Station Food Court, opp. Real Tech Park, Sector 30, Vashi, Navi Mumbai, Maharashtra 400705, India",19.0658025,72.9985403,46,250,? 450.00,"? 1,12,500.00",Premium,
Vashi,Desire Caf?? - Instant Chai Maza Aajaye,4.7,6,"E-71, APMC Masala Market, APMC Market, Sector 19, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0751483,73.0079183,28.2,150,? 550.00,"? 82,500.00",Premium,
Vashi,The Bombay Kinng Cafe,4,1,"shop no 2 & 3, Navprerna Apartment, A-6/1, Maratha Bhavan Marg, opp. shiv Krupa society, Juhu Nagar, Sector 15, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0808965,73.0004703,4,25,? 350.00,"? 8,750.00",Popular,
Vashi,JIMIS BURGER ?? - Vashi,4.4,4544,"Shop 25, Ground Floor, Satra Plaza, Palm Beach Rd, Phase 2, Sector 19D, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0827299,73.0063971,19993.6,113600,? 450.00,"? 5,11,20,000.00",Popular,
Vashi,The Beer Caf??,3.7,149,"Inorbit Mall, Unit No - S-39, Second Floor, Palm Beach Rd Sector 30A Located, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0657388,73.0009427,551.3,3725,? 350.00,"? 13,03,750.00",Average,
Vashi,The Regenza by Tunga,4.2,6536,"1st Floor, PLOT NO.- 88, 37, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.067298,72.9992287,27451.2,163400,? 350.00,"? 5,71,90,000.00",Popular,
Vashi,"Urban Tadka [Vashi, InOrbit Mall]",4.1,356,"G-36, Ground floor, Inorbit Mall, Palm Beach Rd, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400705, India",19.065709,73.0012309,1459.6,8900,? 350.00,"? 31,15,000.00",Popular,
Vashi,Chaai Centre Caf?? & Co-working,4.3,1180,"Shop No-14, Mayuresh Cosmos, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0157906,73.0412215,5074,29500,? 350.00,"? 1,03,25,000.00",Popular,
Vashi,Cafe N Cream,3.8,348,"Sector 3, Sanpada, Navi Mumbai, Maharashtra 400705, India",19.0642157,73.0105431,1322.4,8700,? 350.00,"? 30,45,000.00",Average,
Vashi,Third Wave Coffee,4.9,33,"Centronic, Plot No. 18, Palm Beach Galleria Mall, Shop No. 26 & 27, Ground Floor, Sector 19D, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0851071,73.0077808,161.7,825,? 550.00,"? 4,53,750.00",Premium,
Vashi,Idlamma,4.3,209,"Shop No. 30, TOWER-II, Gyan Vikas Road, Sector 18, Kopar Khairane, Navi Mumbai, Maharashtra 400709, India",19.1037299,73.0010699,898.7,5225,? 350.00,"? 18,28,750.00",Popular,
Vashi,Nagori GM Shikara Tea,4.5,14,"Plot Number 7, 13, Krishi Bhawan, Palm Beach Rd, Sector 19C, APMC Market 1, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0794203,73.0053743,63,350,? 450.00,"? 1,57,500.00",Premium,
Vashi,Caf?? Irani,4.3,12,"3285+H98, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400705, India",19.0664221,73.0084587,51.6,300,? 350.00,"? 1,05,000.00",Popular,
Vashi,Soy Street,4.2,1791,"Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0657973,73.000632,7522.2,44775,? 350.00,"? 1,56,71,250.00",Popular,
Nerul,Legends Cafe,4.1,1368,"Dr D Y Patil Vidyanagar, Sector 5, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0421259,73.0241808,5608.8,34200,? 350.00,"? 1,19,70,000.00",Popular,
Nerul,The Stone Age Cafe,4.6,263,"Shop 5, Ashirwad Apts, Nerul East, Sector 3, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0407755,73.020985,1209.8,6575,? 450.00,"? 29,58,750.00",Premium,
Nerul,Forks and spoons 51,4.9,192,"Punit Park Cosmopolitan Co-Operative Housing Society, Sector 17, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0358417,73.0241972,940.8,4800,? 550.00,"? 26,40,000.00",Premium,
Nerul,MAISON DE CAF??,4.2,28,"Courtyard by Marriott, Sector 7, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0433125,73.0270625,117.6,700,? 350.00,"? 2,45,000.00",Popular,
Nerul,90'S KATTA Cafe,5,139,"shop no 1, Varun CHS, plot no 305, Rock Garden Rd, near Yashwant Ground, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706, India",19.02583,73.021027,695,3475,? 550.00,"? 19,11,250.00",Premium,
Nerul,Vintage Coffee Cafe,4.5,113,"shop no.2/3, Beverly Park, plot no.20, near Palm Beach Road, Sector no.6, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0438085,73.0091509,508.5,2825,? 450.00,"? 12,71,250.00",Premium,
Nerul,OCD-Obsessive Coffee Disorder,4.8,237,"Shop No.1, Sahara CHS, Plot 17, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0217691,73.015453,1137.6,5925,? 550.00,"? 32,58,750.00",Premium,
Nerul,91 Palm Beach Cafe,4.4,523,"Shop 8, 9 & 10, The Affaires Building, Ground Floor, Palm Beach Rd, Sector 17, Sanpada, Navi Mumbai, Maharashtra 400703, India",19.0565828,73.0032037,2301.2,13075,? 450.00,"? 58,83,750.00",Popular,
Nerul,CAFE CHAI BAZAAR,4.8,79,"SHOP NO. 1, PLOT NO.95, SECTOR 18 A, NERUL (W) NAVI MUMBAI, Mumbai, Maharashtra 400706, India",19.0329871,73.0121187,379.2,1975,? 550.00,"? 10,86,250.00",Premium,
Nerul,Cafe Seawoodss,4.8,134,"SHOP NO.1A, CHS, Shreeji Plaza, PLOT NO.24, East, Seawoods Bridge, Sector 25, Navi Mumbai, Maharashtra 400706, India",19.0229163,73.0210748,643.2,3350,? 550.00,"? 18,42,500.00",Premium,
Nerul,EIGHTEEN PLUS CAFE,4.6,124,"91, Jagatguru Aadi Shankracharya Marg, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0247535,73.0222245,570.4,3100,? 450.00,"? 13,95,000.00",Premium,
Nerul,Cafe Creme nerul,4,127,"plot 22, Platinum Venecia, Nerul East, Sector 29, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0370309,73.0189186,508,3175,? 350.00,"? 11,11,250.00",Popular,
Nerul,Earth Soul Cafe,4.8,1395,"Shop No. 13, Progressive's Sea Lounge, Plot No.44, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.006477,73.0330764,6696,34875,? 550.00,"? 1,91,81,250.00",Premium,
Nerul,TALES OVER BEANS CAFE,4.5,739,"Shop no.8/9, Vasundhara Heights, Plot-no-5, Sector 11, Sanpada, Navi Mumbai, Maharashtra 400705, India",19.0556434,73.0150224,3325.5,18475,? 450.00,"? 83,13,750.00",Premium,
Nerul,The Pop's Caf?? - Chinese Food and Caf??,4.7,35,"Shop no. 26, Plot no. 13, Bhimashankar Shopping Complex, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0310687,73.0272435,164.5,875,? 550.00,"? 4,81,250.00",Premium,
Nerul,CAFE CREEMY,4.2,1160,"Shop No. 02, Seawood Acrcade society, Kamaladevi Birajdar Marg, opp. Saraswati bank, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",19.029653,73.0230864,4872,29000,? 350.00,"? 1,01,50,000.00",Popular,
Nerul,Offline cafe,4.8,20,"Nerul East, Sector 13, Nerul, Navi Mumbai, Maharashtra 400607, India",19.0339052,73.026971,96,500,? 550.00,"? 2,75,000.00",Premium,
Nerul,CREAMY COOL Nerul,4.9,104,"Shop No.3, Plot B-104, Sector 23/B, Darave Rd, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0237658,73.0194879,509.6,2600,? 550.00,"? 14,30,000.00",Premium,
Nerul,Aroma Chai & Snacks Cafe in Seawoods,4.6,241,"Seawoods West, Kendriya Vihar, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0190925,73.0155246,1108.6,6025,? 450.00,"? 27,11,250.00",Premium,
Nerul,Aromas Cafe & Bistro,4,384,"Seawoods Grand Central, Plot No. R-1 second floor, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0211857,73.0195553,1536,9600,? 350.00,"? 33,60,000.00",Popular,
Nerul,Courtyard Pavilion,4.6,152,"Courtyard by Marriott, Sector 7, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0433362,73.0270756,699.2,3800,? 450.00,"? 17,10,000.00",Premium,
Nerul,Aroma Chai & Snacks Cafe (Nerul Shiravane),4.4,54,"Morya Ceramics, Shop 2, Plot 582, Laxmi Niwas, Besides, Sector 1, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0487496,73.0204827,237.6,1350,? 450.00,"? 6,07,500.00",Popular,
Nerul,Bites & Brew The Fusion Caf??,4.4,96,"Shop no.4,5,6, Everest Heights, Parsik Hill, Sector 26, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.023695,73.0317656,422.4,2400,? 450.00,"? 10,80,000.00",Popular,
Nerul,The Atrangii House Sky Lounge,4.2,2630,"Palm Beach Rd, Sector 17, Sanpada, Navi Mumbai, Maharashtra 400705, India",19.0579721,73.0021244,11046,65750,? 350.00,"? 2,30,12,500.00",Popular,
Nerul,Sailors' Cafe,4.4,1068,"Sailors' Cafe, Shop no.9 CHS Belle Vista, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0070457,73.0336617,4699.2,26700,? 450.00,"? 1,20,15,000.00",Popular,
Nerul,Blue Tokai Coffee Roasters | Seawoods Nerul,4.4,208,"Shop No 6, 7, Ground Floor, Plot No 1, 1A, 1B, 1C, SHREEJI HEIGHTS, Sector-46/A, Sector 46A, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0105447,73.0119741,915.2,5200,? 450.00,"? 23,40,000.00",Popular,
Nerul,Shree Nerul Cafe,4.2,322,"Shop Number 2-3, Sandeep Apartment, Plot Number A-197, near Balaji Mandir, Sector 20, Nerul, W, Navi Mumbai, Maharashtra 400706, India",19.0331084,73.0149055,1352.4,8050,? 350.00,"? 28,17,500.00",Popular,
Nerul,Big Boy Cake and Bakers/ GOAT Coffee Company,4.9,201,"Shop number 28, SHREEJI HEIGHTS, Sector-46/A, Nerul west, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0112536,73.0120163,984.9,5025,? 550.00,"? 27,63,750.00",Premium,
Nerul,Olde Baileys CafeÉ?õ,4.2,1599,"Shop No 4, Gahlot Majesty, Palm Beach Rd, Sector-46/A, Sector 46 A, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0102252,73.0123365,6715.8,39975,? 350.00,"? 1,39,91,250.00",Popular,
Nerul,The Cafe Hangout (Fast Food),3.7,340,"B001, Nerul Railway Station Complex Sector 15, Nerul West, Navi Mumbai, Maharashtra 400706, India",19.0339629,73.0187209,1258,8500,? 350.00,"? 29,75,000.00",Average,
Nerul,Treat and bite,4.4,37,"Amrita sadan chs , plot no : 13-14 , shop no : B, 16, Sector 20, Navi Mumbai, Maharashtra 400706, India",19.032525,73.0166474,162.8,925,? 450.00,"? 4,16,250.00",Popular,
Nerul,Coffee By Di Bella Belapur,4.4,565,"Shop 1, Sai Radiance, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0073912,73.034681,2486,14125,? 450.00,"? 63,56,250.00",Popular,
Nerul,Brew House Cafe,4.2,2443,"4, Arenja Plaza, Plot No: 52, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0099495,73.0326412,10260.6,61075,? 350.00,"? 2,13,76,250.00",Popular,
Nerul,Swords cafe,4.4,487,"Shop no 17/18, Belapur Sun City, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0077094,73.035688,2142.8,12175,? 450.00,"? 54,78,750.00",Popular,
Nerul,Cafe Crew,4.3,488,"Shop No- 13, Plot no- 41, Shree Ambika Niwas Landmark- L&T Grand central mall, Seawoods West, Sector 42, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0205099,73.0174935,2098.4,12200,? 350.00,"? 42,70,000.00",Popular,
Nerul,Starbucks,4.9,89,"Ground Floor, Beverly Park CHS, Palm Beach Rd, Sector 6, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0434101,73.008622,436.1,2225,? 550.00,"? 12,23,750.00",Premium,
